hsa-mir-4747
hsa-mir-194-2
hsa-mir-545
hsa-mir-4326
hsa-mir-3926-2
hsa-mir-5706
hsa-mir-3934
hsa-mir-219a-1
hsa-mir-382
hsa-mir-296
hsa-mir-1-1
hsa-mir-4668
hsa-mir-1224
hsa-mir-598
hsa-mir-181a-1
hsa-mir-548b
hsa-mir-30c-2
hsa-mir-3654
hsa-mir-4749
hsa-mir-486-2
hsa-mir-1251
hsa-mir-6875
hsa-mir-9-2
hsa-mir-885
hsa-mir-3909
hsa-mir-6895
hsa-mir-4521
hsa-mir-199a-2
hsa-mir-3607
hsa-mir-4665
hsa-mir-890
hsa-mir-9-1
hsa-mir-3913-1
hsa-mir-5685
hsa-mir-6838
hsa-mir-548o-2
hsa-mir-20a
hsa-mir-4733
hsa-mir-23b
hsa-mir-3130-1
hsa-mir-939
hsa-mir-1294
hsa-mir-4709
hsa-mir-365b
hsa-mir-6836
hsa-mir-1286
hsa-mir-30b
hsa-mir-876
hsa-mir-658
hsa-mir-4726
hsa-mir-1226
hsa-mir-4667
hsa-mir-765
hsa-mir-500b
hsa-mir-320b-2
hsa-mir-5092
hsa-mir-3605
hsa-mir-4727
hsa-mir-4796
hsa-mir-5683
hsa-mir-1262
hsa-mir-200c
hsa-mir-149
hsa-mir-125a
hsa-mir-126
hsa-mir-4757
hsa-mir-4723
hsa-mir-17
hsa-let-7b
hsa-mir-4743
hsa-mir-148a
hsa-mir-1912
hsa-mir-550a-2
hsa-mir-4754
hsa-mir-135a-1
hsa-mir-3074
hsa-mir-141
hsa-mir-3189
hsa-mir-561
hsa-mir-1537
hsa-mir-7-3
hsa-mir-7706
hsa-mir-3174
hsa-mir-3678
hsa-mir-653
hsa-mir-1256
hsa-mir-6892
hsa-mir-134
hsa-mir-487a
hsa-mir-148b
hsa-mir-497
hsa-mir-4461
hsa-mir-6777
hsa-mir-548ai
hsa-mir-1-2
hsa-mir-7112
hsa-mir-943
hsa-mir-3923
hsa-mir-6877
hsa-mir-6511b-1
hsa-mir-3198-2
hsa-mir-758
hsa-mir-4728
hsa-mir-4652
hsa-mir-6715a
hsa-mir-5696
hsa-mir-6852
hsa-mir-1304
hsa-mir-6781
hsa-mir-425
hsa-mir-1322
hsa-mir-338
hsa-mir-489
hsa-mir-2115
hsa-mir-450a-2
hsa-mir-3140
hsa-mir-4484
hsa-mir-6802
hsa-mir-3170
hsa-mir-585
hsa-mir-3664
hsa-mir-5699
hsa-mir-32
hsa-mir-6894
hsa-mir-106a
hsa-mir-6793
hsa-mir-5687
hsa-mir-4473
hsa-mir-29a
hsa-mir-483
hsa-mir-191
hsa-mir-940
hsa-mir-3199-2
hsa-mir-3064
hsa-mir-1270
hsa-mir-503
hsa-mir-222
hsa-mir-379
hsa-mir-6842
hsa-mir-6516
hsa-mir-3150a
hsa-mir-1248
hsa-mir-7705
hsa-mir-655
hsa-mir-616
hsa-mir-3126
hsa-mir-19a
hsa-let-7f-1
hsa-mir-16-2
hsa-mir-4512
hsa-mir-6882
hsa-mir-3152
hsa-mir-204
hsa-mir-15b
hsa-mir-30e
hsa-mir-514a-3
hsa-mir-4803
hsa-mir-548k
hsa-mir-1249
hsa-mir-1266
hsa-mir-92b
hsa-let-7e
hsa-mir-495
hsa-mir-26a-2
hsa-mir-3926-1
hsa-mir-4424
hsa-mir-378a
hsa-mir-504
hsa-mir-651
hsa-mir-6513
hsa-mir-99a
hsa-mir-218-1
hsa-mir-224
hsa-mir-200b
hsa-mir-3610
hsa-mir-629
hsa-let-7a-1
hsa-mir-372
hsa-mir-4444-2
hsa-mir-3127
hsa-mir-500a
hsa-mir-1255a
hsa-mir-5100
hsa-mir-34c
hsa-mir-664b
hsa-mir-3609
hsa-mir-409
hsa-mir-1237
hsa-mir-3922
hsa-mir-4674
hsa-mir-92a-2
hsa-mir-551b
hsa-mir-6883
hsa-mir-625
hsa-mir-4999
hsa-mir-3182
hsa-mir-452
hsa-mir-132
hsa-mir-744
hsa-mir-4676
hsa-mir-3928
hsa-mir-143
hsa-mir-151b
hsa-mir-760
hsa-mir-101-1
hsa-let-7d
hsa-mir-3138
hsa-mir-196b
hsa-mir-550a-3
hsa-mir-6868
hsa-mir-6891
hsa-mir-618
hsa-mir-3158-2
hsa-mir-424
hsa-mir-4791
hsa-mir-29c
hsa-mir-432
hsa-mir-3065
